"burst_","x1_","x2_","y1_","y2_","sl_","ta_","t1_","t2_","dt_","tod_end_","case_","step_id_","wet","log_sl_"
184,1777375.4741263648,1777358.657641569,2412342.9548118147,2412341.8951440454,16.849838476097734,0.5788183506540223,"2010/02/20 10:02:11","2010/02/20 10:12:07","9.93335000276566","night",FALSE,4,0,2.82434107076416
184,1777375.4741263648,1777419.7706338116,2412342.9548118147,2412368.9204301084,51.34582656220468,-2.095510796244952,"2010/02/20 10:02:11","2010/02/20 10:12:07","9.93335000276566","night",FALSE,4,0,3.9385836587231315
184,1777375.4741263648,1777534.3857688839,2412342.9548118147,2412193.7079092246,218.00813760240334,2.9034350191072704,"2010/02/20 10:02:11","2010/02/20 10:12:07","9.93335000276566","night",FALSE,4,0,5.384532390543791
184,1777277.0020451127,1777010.2736352722,2412251.284926736,2412362.2867017495,288.9038571432382,-1.1439986924198244,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",TRUE,5,1,5.666093958519229
184,1777277.0020451127,1777363.6081378586,2412251.284926736,2412264.6271560392,87.62779458317034,2.5448083222963307,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,4.473098237378813
184,1777277.0020451127,1777194.7646421778,2412251.284926736,2412200.7903455333,96.50229620225583,-0.19898183670499847,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,4.569566802903877
184,1777277.0020451127,1777271.2957851347,2412251.284926736,2412244.934834173,8.537275823930257,0.08911031351639664,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,2.14444196674019
184,1777277.0020451127,1777281.8800898786,2412251.284926736,2412245.0224405224,7.9381392222643115,1.4829185412113643,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,2.071678892915098
184,1777277.0020451127,1777203.5079229306,2412251.284926736,2412314.8079882194,97.14198544178555,-1.4623929931655235,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,4.5761736756811935
184,1777277.0020451127,1777243.3530721327,2412251.284926736,2412183.3947159722,75.77159164289073,0.36100523653487526,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,4.327723441963788
184,1777277.0020451127,1777237.1526025967,2412251.284926736,2412137.6166716125,120.45102860316621,0.48396871933349983,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,4.79124326869371
184,1777277.0020451127,1777069.9091662774,2412251.284926736,2412247.6749174213,207.1243409923174,-0.7322090390787546,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,5.333319294050983
184,1777277.0020451127,1777100.8608238606,2412251.284926736,2412264.128828516,176.60887757160026,-0.8224284901359713,"2010/02/20 10:12:07","2010/02/20 10:22:11","10.0500166654587","night",FALSE,5,0,5.173937556281257
184,1777010.2736352722,1776973.132879366,2412362.2867017495,2412504.4104523445,146.8965494232278,-0.9208262289331879,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",TRUE,6,1,4.989728593613469
184,1777010.2736352722,1776955.733828563,2412362.2867017495,2412344.004426319,57.52244875511712,0.7177979668815322,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,0,4.0521752847444
184,1777010.2736352722,1777354.0219252072,2412362.2867017495,2412191.8903482123,383.66366016606884,3.0757497777878053,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,0,5.949766283792146
184,1777010.2736352722,1777010.9321948958,2412362.2867017495,2412363.1568984734,1.0913034023530173,-1.824271826873658,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,1,0.08737276383846808
184,1777010.2736352722,1776941.0769931357,2412362.2867017495,2412226.9064070443,152.03946684156602,1.49264568261722,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,0,5.024140137416439
184,1777010.2736352722,1777016.9434537713,2412362.2867017495,2412383.48087371,22.218897450022265,-1.4813251669532035,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,1,3.100943163269416
184,1777010.2736352722,1777052.0852936634,2412362.2867017495,2412439.3984070313,87.71789936440686,-1.6732887102773542,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,1,4.474125976208767
184,1777010.2736352722,1777057.7503823652,2412362.2867017495,2412251.9131256337,120.15143702473874,2.3713771377887114,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,0,4.788752922366791
184,1777010.2736352722,1777008.4808294193,2412362.2867017495,2412361.045700947,2.180421018558639,0.9998392065704955,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,1,0.779517985933421
184,1777010.2736352722,1776993.8583685665,2412362.2867017495,2412375.7237217966,21.213544936191393,-0.291601504405286,"2010/02/20 10:22:11","2010/02/20 10:32:08","9.95","night",FALSE,6,1,3.0546398897450353
184,1776973.132879366,1776803.984884932,2412504.4104523445,2412610.96410821,199.9117945479158,0.7530396150068774,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",TRUE,7,0,5.29787624200649
184,1776973.132879366,1777150.0640866717,2412504.4104523445,2412403.468969268,203.70035622070333,-2.3448621831586842,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,0,5.316650071982843
184,1776973.132879366,1776996.88587462,2412504.4104523445,2412541.510520143,44.05246660738926,-0.8250948645419003,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,1,3.785381346441944
184,1776973.132879366,1776939.800242602,2412504.4104523445,2412497.41298365,34.05920201318979,1.5221094737238285,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,1,3.5281002461048208
184,1776973.132879366,1776750.2379663908,2412504.4104523445,2412034.819940928,519.8051468027479,2.4428128444764603,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,0,6.253454023664234
184,1776973.132879366,1777013.205231506,2412504.4104523445,2412499.363555414,40.38891648275106,-1.9516918108381365,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,1,3.6985554028414116
184,1776973.132879366,1777074.9446986392,2412504.4104523445,2412372.7114087166,166.46406409843058,-2.7391036215804334,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,1,5.1147794548849275
184,1776973.132879366,1776976.4653316566,2412504.4104523445,2412580.3182458165,75.98090778650699,-0.29948366419111094,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,1,4.330482095391541
184,1776973.132879366,1777059.8315649263,2412504.4104523445,2412535.190810957,92.00050301065968,-1.4852608256656383,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,1,4.521794044541264
184,1776973.132879366,1777168.2862355076,2412504.4104523445,2412643.4407957275,239.612747562688,-1.20739660817615,"2010/02/20 10:32:08","2010/02/20 10:41:34","9.449966665109","night",FALSE,7,0,5.479024068343099
184,1776803.984884932,1776888.9721376176,2412610.96410821,2412598.045170825,85.963550777198,-2.730301882514077,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",TRUE,8,1,4.453923378240846
184,1776803.984884932,1776761.0460568944,2412610.96410821,2412551.393020629,73.43335365367378,1.508392930204967,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,4.296378241858358
184,1776803.984884932,1776787.9471757053,2412610.96410821,2412845.5980365193,235.18139473821876,-0.9404042340842267,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,5.460357108891413
184,1776803.984884932,1777050.3924423372,2412610.96410821,2412929.2733335383,402.5387525140806,-1.6674062902681706,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,5.997791371762129
184,1776803.984884932,1776930.4108131186,2412610.96410821,2412542.6614658064,143.69678589703668,-3.0747795947972993,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,1,4.967705426077962
184,1776803.984884932,1776706.0630258406,2412610.96410821,2412511.905625537,139.28845421416815,1.3533145335864019,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,4.936546993030264
184,1776803.984884932,1776810.8750295148,2412610.96410821,2412584.842486011,27.01505577825708,2.390840197622854,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,3.2963943320082074
184,1776803.984884932,1776817.9352378172,2412610.96410821,2412525.4304687874,86.66380916241621,2.294616843086815,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,4.462036370600966
184,1776803.984884932,1776733.1779797545,2412610.96410821,2412882.2760155867,280.3993026118642,-0.7533646088276158,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,5.6362146680384555
184,1776803.984884932,1776803.703341502,2412610.96410821,2412610.9561079624,0.28165707334377976,0.5905542298960498,"2010/02/20 10:41:34","2010/02/20 10:50:46","9.18338333368301","night",FALSE,8,0,-1.267065000007608
184,1776888.9721376176,1777084.5463931938,2412598.045170825,2412513.8496528813,212.9276278127482,-0.2556679886829869,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",TRUE,9,1,5.360952332445638
184,1776888.9721376176,1776717.759894257,2412598.045170825,2412651.8246637625,179.45992905722733,2.988097040526788,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,5.189951946557382
184,1776888.9721376176,1776811.406877654,2412598.045170825,2412480.677843177,140.6821209409119,-2.0039239203213164,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,4.946502883842091
184,1776888.9721376176,1776963.1576966844,2412598.045170825,2412712.8181781285,136.66140779153352,1.147834267441719,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,4.917506390715741
184,1776888.9721376176,1777149.466960881,2412598.045170825,2412743.2591783316,298.23591487791913,0.659403827649297,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,5.697884833971546
184,1776888.9721376176,1777108.4381261189,2412598.045170825,2412330.191181652,346.28179222234496,-0.733512435978599,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,1,5.847252871979163
184,1776888.9721376176,1776798.044309891,2412598.045170825,2412527.4042990147,115.14340026760576,-2.3302477831804342,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,4.746178310404508
184,1776888.9721376176,1776877.9769911782,2412598.045170825,2412547.901428341,51.335057763157415,-1.6357972376143617,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,3.9383739059700753
184,1776888.9721376176,1776890.8103744034,2412598.045170825,2412602.080255954,4.434075605940161,1.2941810066743198,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,1,1.4893191624560898
184,1776888.9721376176,1776769.1801109004,2412598.045170825,2412590.0092820404,120.06125592198002,-2.9237555807572786,"2010/02/20 10:50:46","2010/02/20 11:00:07","9.34998333454132","night",FALSE,9,0,4.78800207855509
184,1777084.5463931938,1777447.7137732217,2412513.8496528813,2412308.9540052493,416.98054191398035,-0.10714942681838657,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",TRUE,10,1,6.033039558633307
184,1777084.5463931938,1777081.8138199195,2412513.8496528813,2412515.338951676,3.11206805819876,3.049106650018073,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,1,1.1352874756781528
184,1777084.5463931938,1777274.9979517974,2412513.8496528813,2412518.225570709,190.50182369585312,0.4294959110563261,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,1,5.249661767727511
184,1777084.5463931938,1777042.3882062885,2412513.8496528813,2412356.149517469,163.23800241419826,-1.4254957387072211,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,1,5.0952092733529435
184,1777084.5463931938,1777085.164793674,2412513.8496528813,2412540.7413556813,26.898812216392614,1.9543278337770107,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,0,3.2920821301084713
184,1777084.5463931938,1777164.8835436164,2412513.8496528813,2412482.93767897,86.07907916056537,0.039207863907189666,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,1,4.4552663988721175
184,1777084.5463931938,1777098.2672560397,2412513.8496528813,2412528.207267638,19.859586570032686,1.2145952698879026,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,1,2.988686841181447
184,1777084.5463931938,1777093.6233984581,2412513.8496528813,2412528.9144021245,17.58802701626244,1.4350399811668468,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,0,2.8672183873796104
184,1777084.5463931938,1777138.274777891,2412513.8496528813,2412382.201720018,142.18972378255359,-0.7767846953164892,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,0,4.957162248812357
184,1777084.5463931938,1777148.5672220148,2412513.8496528813,2412481.695677058,71.64178029733462,-0.058916520064850264,"2010/02/20 11:00:07","2010/02/20 11:10:05","9.98329999844233","night",FALSE,10,1,4.271678427488634
184,1777447.7137732217,1777732.6259540531,2412308.9540052493,2412538.917653675,366.1396323582843,1.1927515180204387,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",TRUE,11,0,5.903014769820885
184,1777447.7137732217,1777419.501449682,2412308.9540052493,2412313.6102773556,28.593986595770176,-2.791489175550802,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,1,3.353196436829153
184,1777447.7137732217,1777374.0463677829,2412308.9540052493,2412194.2082031495,136.35793238253888,-1.6278579377558335,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,0,4.915283284222351
184,1777447.7137732217,1777433.9566807724,2412308.9540052493,2412110.094067171,199.335226603615,-1.1261932498887364,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,0,5.294987963248863
184,1777447.7137732217,1777478.9587206638,2412308.9540052493,2412206.1710850107,107.42707030067915,-0.7620104629156177,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,0,4.676812201531945
184,1777447.7137732217,1777320.5728248374,2412308.9540052493,2412235.834129265,146.66743680849356,-2.106003784957014,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,0,4.988167689197413
184,1777447.7137732217,1777449.3117677968,2412308.9540052493,2412307.8692068765,1.9314176585353682,-0.08271691424810945,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,1,0.6582542713769431
184,1777447.7137732217,1777455.670620654,2412308.9540052493,2412292.0348044042,18.696811981926167,-0.6175291393245617,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,1,2.9283530270768527
184,1777447.7137732217,1777457.5580505948,2412308.9540052493,2412112.4079622417,196.7924206336913,-1.0070789391575548,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,0,5.282149470836321
184,1777447.7137732217,1777561.7231680735,2412308.9540052493,2412252.013282741,127.43778087456782,0.050474241549240295,"2010/02/20 11:10:05","2010/02/20 11:20:07","10.0333500027657","night",FALSE,11,0,4.847628252350433
184,1777732.6259540531,1777732.3641064027,2412538.917653675,2412534.021803454,4.9028474971244975,-2.303307686566013,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",TRUE,12,0,1.589816158192801
184,1777732.6259540531,1777736.9657269584,2412538.917653675,2412552.8332796427,14.576634554640403,0.5894129481458423,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,2.6794198737797035
184,1777732.6259540531,1777697.3153668505,2412538.917653675,2412651.8330984428,118.30779871042724,1.1948002639200466,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,4.77328969197657
184,1777732.6259540531,1777678.308861097,2412538.917653675,2412239.434277301,304.36924830134586,-2.42929396117556,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,5.718241596907084
184,1777732.6259540531,1777946.8475846907,2412538.917653675,2412772.0264428137,316.5921897436703,0.14851636340422247,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,5.757614477981758
184,1777732.6259540531,1777740.5702606796,2412538.917653675,2412551.078781706,14.52601262399826,0.31305824326899656,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,2.67594101624585
184,1777732.6259540531,1777773.6529195688,2412538.917653675,2412551.3049528594,42.85623735822133,-0.38585156925815106,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,1,3.7578511970695128
184,1777732.6259540531,1777915.483797277,2412538.917653675,2412519.6122525344,183.87411275589176,-0.7842650283885327,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,5.214251353653083
184,1777732.6259540531,1777917.0090796205,2412538.917653675,2412453.8977812584,203.0406749883408,-1.1111285670378306,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,5.313406328371213
184,1777732.6259540531,1777710.49559878,2412538.917653675,2412447.9109554766,93.65880493339517,-2.488417835260482,"2010/02/20 11:20:07","2010/02/20 11:30:07","10","night",FALSE,12,0,4.539658444047632
184,1777732.3641064027,1777732.006499507,2412534.021803454,2412515.3708386207,18.65439283134142,0.034261390272012804,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",TRUE,13,0,2.926081658909003
184,1777732.3641064027,1777726.7277972049,2412534.021803454,2412536.297503139,6.078387156920033,-1.9011046733018384,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,1.8047393905442854
184,1777732.3641064027,1777783.2247542772,2412534.021803454,2412626.800409861,105.80489265132601,2.693569973838345,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,4.661596762696418
184,1777732.3641064027,1777660.4194143445,2412534.021803454,2412553.622203145,74.5668450681105,-1.783345544217342,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,4.311695972334417
184,1777732.3641064027,1777813.1754458041,2412534.021803454,2412511.9420392895,83.77343589364436,1.3575127589446256,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,1,4.428115963125529
184,1777732.3641064027,1777927.4954780675,2412534.021803454,2412401.023564979,236.1456830969219,1.0259706351691285,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,5.4644489158317056
184,1777732.3641064027,1777660.820528151,2412534.021803454,2412714.275882917,193.93302130394534,-2.7103253435110846,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,1,5.267512848439885
184,1777732.3641064027,1777499.213828987,2412534.021803454,2412729.596086509,304.3162040568876,-2.2153392030961907,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,5.718067305754282
184,1777732.3641064027,1777605.0921333933,2412534.021803454,2412537.5690977206,127.32139808503922,-1.5452281941342871,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,4.846714583228872
184,1777732.3641064027,1777751.7762453905,2412534.021803454,2412554.030617551,27.8780160994828,2.4247620051495513,"2010/02/20 11:30:07","2010/02/20 11:40:08","10.0000166654587","night",FALSE,13,0,3.3278384248052966
184,1777732.006499507,1777730.931495064,2412515.3708386207,2412528.814605857,13.486679059371832,-3.0426281054690865,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",TRUE,14,0,2.6017024619567692
184,1777732.006499507,1777768.4062724144,2412515.3708386207,2412620.6069515944,111.35341459287301,2.8277582157376497,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,0,4.712709058638438
184,1777732.006499507,1777697.4337102566,2412515.3708386207,2412564.6993763098,60.23771565286751,-2.511113143399711,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,0,4.098298662003496
184,1777732.006499507,1777634.1955101725,2412515.3708386207,2412554.7822305453,105.45258388500689,-1.9346583259187682,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,0,4.658261410038586
184,1777732.006499507,1777807.0310370384,2412515.3708386207,2412496.052093917,77.47189896174322,1.3379436044357336,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,1,4.349915276564164
184,1777732.006499507,1777714.297533382,2412515.3708386207,2412396.236674677,120.44316709461398,-0.12839541366864005,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,1,4.791177999304115
184,1777732.006499507,1777679.1019670106,2412515.3708386207,2412495.5911806915,56.48118648232232,-1.1938414316539387,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,0,4.033907600087611
184,1777732.006499507,1777823.9219345672,2412515.3708386207,2412576.3784714066,110.3194382709644,2.175938927927004,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,0,4.703380141657039
184,1777732.006499507,1777762.2126115726,2412515.3708386207,2412471.11847469,53.578735703378356,0.6181151979097959,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,0,3.981152267409887
184,1777732.006499507,1777917.8343957355,2412515.3708386207,2412334.1373363496,259.57193485060964,0.8170854918908178,"2010/02/20 11:40:08","2010/02/20 11:50:06","9.98329999844233","day",FALSE,14,1,5.55903386978159
184,1777730.931495064,1777730.8845095804,2412528.814605857,2412522.7984100427,6.016379285713075,3.0539897229122115,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",TRUE,15,0,1.7944856308226256
184,1777730.931495064,1777661.973010109,2412528.814605857,2412604.7606715364,102.5820527163336,0.6574202774148381,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,4.630662992643473
184,1777730.931495064,1777729.921531891,2412528.814605857,2412521.107328309,7.773168774860411,2.9315016188315033,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,2.0506779029752327
184,1777730.931495064,1777764.4563731228,2412528.814605857,2412579.618271834,60.86813555235986,-0.6630902800898625,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,4.10870981204428
184,1777730.931495064,1777765.4744539354,2412528.814605857,2412390.4411389367,142.6198876564382,-2.9767501362157054,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,1,4.960182962887312
184,1777730.931495064,1777687.2358533323,2412528.814605857,2412763.036948916,238.26333140961967,0.10464283856572099,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,1,5.473376496518154
184,1777730.931495064,1777688.3512924234,2412528.814605857,2412504.458058814,49.05420512818842,2.0105917234927633,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,3.892925913798178
184,1777730.931495064,1777736.3806988467,2412528.814605857,2412519.9203776163,10.430777433301007,-2.6717041666678307,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,2.3447608044228643
184,1777730.931495064,1777681.4868650332,2412528.814605857,2412525.778217487,49.53777440722833,1.5523359199848086,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,3.9027354978850783
184,1777730.931495064,1777709.444160939,2412528.814605857,2412503.4760118085,33.22273131661798,2.35846284463563,"2010/02/20 11:50:06","2010/02/20 12:00:19","10.2166666666667","day",FALSE,15,0,3.503234319848635
187,1777649.923799133,1777683.196304698,2412420.211133468,2412455.280946733,48.34202549563133,3.1389182683168917,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",TRUE,2,0,3.878301275424227
187,1777649.923799133,1777675.2724299156,2412420.211133468,2412379.578930661,47.89080274417724,1.3142072477977949,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,1,3.8689234764645497
187,1777649.923799133,1777626.0447672154,2412420.211133468,2412411.604871121,25.382590823441976,-0.46844584252581845,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,0,3.2340635383781904
187,1777649.923799133,1777714.5655459128,2412420.211133468,2412426.026200237,64.9027767379822,2.4169444471524795,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,1,4.1728904076635525
187,1777649.923799133,1777654.3387738962,2412420.211133468,2412383.4054547925,37.06952906248569,0.8758144467557427,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,0,3.612795313075624
187,1777649.923799133,1777680.0739235433,2412420.211133468,2412356.7709759385,70.24018500351907,1.2000859641912673,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,1,4.251920583200373
187,1777649.923799133,1777650.7891539345,2412420.211133468,2412416.009676361,4.289648092074546,0.9595561204905825,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,0,1.4562046997558429
187,1777649.923799133,1777364.9142437992,2412420.211133468,2412248.6732033854,332.6495274136084,-0.2725737139140474,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,0,5.807089465515336
187,1777649.923799133,1777667.9372137594,2412420.211133468,2412429.408251245,20.225481005813855,2.799295749883597,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,0,3.0069432453966756
187,1777649.923799133,1777686.225240755,2412420.211133468,2412371.107083678,61.06555796543946,1.3930335276209478,"2010/02/20 16:20:13","2010/02/20 16:30:12","9.96670000155767","day",FALSE,2,1,4.111948007819324
187,1777683.196304698,1777647.2409315796,2412455.280946733,2412415.557948455,53.5789646060596,-3.1181415668067967,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",TRUE,3,0,3.9811565396680746
187,1777683.196304698,1777670.3856759695,2412455.280946733,2412484.264833694,31.688766334183867,1.1752796639177696,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",FALSE,3,0,3.4559622437618525
187,1777683.196304698,1777942.0956881943,2412455.280946733,2412198.758522108,364.46213124300846,-1.5924772279660342,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",FALSE,3,0,5.898422653714105
187,1777683.196304698,1777645.424674881,2412455.280946733,2412283.591662142,175.79506950529506,-2.5990372695236426,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",FALSE,3,0,5.169318938812814
187,1777683.196304698,1777860.6452144526,2412455.280946733,2412455.8381888233,177.4497847050496,-0.8085504232103542,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",FALSE,3,0,5.178687665820705
187,1777683.196304698,1777592.9062321805,2412455.280946733,2412437.920553358,91.94389840209631,2.5198573142308103,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",FALSE,3,0,4.5211785910682
187,1777683.196304698,1777704.3054237997,2412455.280946733,2412482.280376123,34.27191410800946,0.0955389887394108,"2010/02/20 16:30:12","2010/02/20 16:40:51","10.6500166654587","day",FALSE,3,0,3.5343261880766663
