"burst_","x1_","x2_","y1_","y2_","sl_","ta_","t1_","t2_","dt_","tod_end_","step_id_","case_","wet","log_sl_"
347,1780361.1677119972,1780354.417808522,2412546.326154705,2412537.695528085,10.95668347565341,-0.6251331547369725,"2010/02/28 07:29:27","2010/02/28 07:40:12","10.766650001208","night",433,FALSE,0,2.393949633140101
347,1780361.1677119972,1780327.1348278068,2412546.326154705,2412488.9921884546,66.6739896235369,-0.49710355350411106,"2010/02/28 07:29:27","2010/02/28 07:40:12","10.766650001208","night",433,FALSE,1,4.199814916200531
347,1780361.1677119972,1780305.7292110191,2412546.326154705,2412606.1149136135,81.53602321965204,-2.35534071443265,"2010/02/28 07:29:27","2010/02/28 07:40:12","10.766650001208","night",433,FALSE,0,4.4010449252875175
347,1780361.1677119972,1780362.4019218292,2412546.326154705,2412555.5456885383,9.301778217718311,3.047104417803128,"2010/02/28 07:29:27","2010/02/28 07:40:12","10.766650001208","night",433,FALSE,0,2.2302055880879035
347,1780360.5144562104,1780368.2116916028,2412529.4062617947,2412541.9430871005,14.71120054359327,2.6295539021739693,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,TRUE,0,2.6886091453954863
347,1780360.5144562104,1780361.636893082,2412529.4062617947,2412530.11574397,1.3278665172577289,-0.4564858254350401,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,0.28357353188920414
347,1780360.5144562104,1780222.272550928,2412529.4062617947,2412461.346529815,154.08748000176269,2.578912186699505,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,5.037520493092687
347,1780360.5144562104,1780552.3383885415,2412529.4062617947,2412501.4819811652,193.84578010280046,-1.1647250420894517,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,1,5.267062895000965
347,1780360.5144562104,1780483.1579225892,2412529.4062617947,2412390.3857871946,185.3863862409422,-1.8680725749296947,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,1,5.222442221314573
347,1780360.5144562104,1780361.5264587556,2412529.4062617947,2412529.734771448,1.0639867214976217,-0.7062857475616662,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,0.06202291104611106
347,1780360.5144562104,1780422.3752383383,2412529.4062617947,2412647.734313492,133.52259802719178,0.06891498699766913,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,4.894270737127067
347,1780360.5144562104,1780355.8301443893,2412529.4062617947,2412551.332126167,22.420666932636678,0.7611072729183056,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,3.109983164419981
347,1780360.5144562104,1780404.2520778016,2412529.4062617947,2412535.7911467655,44.2012024558332,-0.8752103928088708,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,3.7887519935967102
347,1780360.5144562104,1780373.3427667029,2412529.4062617947,2412456.476896595,74.0490233459115,-2.416845069607051,"2010/02/28 07:40:12","2010/02/28 07:50:33","10.3333666642507","night",434,FALSE,0,4.304727351510173
347,1780368.2116916028,1780381.803841918,2412541.9430871005,2412629.3903403133,88.49728043648368,0.39642964440489803,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,TRUE,0,4.482971822010464
347,1780368.2116916028,1780363.1860789554,2412541.9430871005,2412584.634317717,42.9860204488401,0.2713793946739149,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,3.760874956994274
347,1780368.2116916028,1780396.1834248877,2412541.9430871005,2412543.754394984,28.030317500979717,-1.3519329882069737,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,3.33328669229698
347,1780368.2116916028,1780393.1632855942,2412541.9430871005,2412856.6995996186,315.74395356852733,0.07509142804338043,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,5.754931611620573
347,1780368.2116916028,1780339.7061547413,2412541.9430871005,2412494.252933705,55.56002486186905,2.7570472373347674,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,4.017463965363888
347,1780368.2116916028,1780399.6767860942,2412541.9430871005,2412459.233682429,88.49236007969262,-2.623871740043467,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,4.482916221504379
347,1780368.2116916028,1780368.1712399286,2412541.9430871005,2412462.532861223,79.4102361807482,-2.9879033721702286,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,4.37462727909673
347,1780368.2116916028,1780502.007362976,2412541.9430871005,2412681.3748749765,193.24208948486176,-0.6105744772253612,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,1,5.263943752528087
347,1780368.2116916028,1780244.5644259655,2412541.9430871005,2412533.173446128,123.95786744843264,1.7958011084724446,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,4.819941729225523
347,1780368.2116916028,1780397.7382479617,2412541.9430871005,2412712.883300702,173.47153702139104,-0.016843893595124726,"2010/02/28 07:50:33","2010/02/28 08:00:15","9.7","night",435,FALSE,0,5.1560135341790465
347,1780381.803841918,1780354.89225567,2412629.3903403133,2412671.3132664473,49.8173183744552,0.7248798953889126,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,TRUE,0,3.908362682099824
347,1780381.803841918,1780403.00147268,2412629.3903403133,2412291.8220059993,338.23323296407,2.6336241779160994,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,1,5.823735695871254
347,1780381.803841918,1780375.0534596918,2412629.3903403133,2412649.1480940823,20.879092274013992,-0.24145782433853746,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,0,3.0387482886026764
347,1780381.803841918,1780276.9577014472,2412629.3903403133,2412675.8935645353,114.69639503774535,0.5826481520845057,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,1,4.742288594153574
347,1780381.803841918,1780397.705677996,2412629.3903403133,2412643.0701634344,20.97631882066649,-1.431053130003912,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,0,3.043394126212972
347,1780381.803841918,1780364.925361459,2412629.3903403133,2412656.6859532385,32.092578387653276,-0.016871905161192302,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,0,3.46862480052762
347,1780381.803841918,1780315.253191849,2412629.3903403133,2412662.140502495,74.17251611981936,0.5428003504653538,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,1,4.306393678859459
347,1780381.803841918,1780387.7837791308,2412629.3903403133,2412612.326499811,18.081324668416645,2.907982622371673,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,0,2.8948796193385733
347,1780381.803841918,1780377.8982043378,2412629.3903403133,2412808.11368056,178.76601006329093,-0.5488317103424256,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,0,5.186077744350893
347,1780381.803841918,1780364.0336724257,2412629.3903403133,2412635.997935799,18.958882928275997,0.6441209096698352,"2010/02/28 08:00:15","2010/02/28 08:10:21","10.1166333357493","night",436,FALSE,0,2.942272577806163
347,1780354.89225567,1780350.3129221175,2412671.3132664473,2412669.2410394275,5.0263725096458085,1.4250603406756133,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,TRUE,0,1.6146985528981475
347,1780354.89225567,1780354.5936106911,2412671.3132664473,2412671.3814110914,0.3063209362163394,-0.6492838380667001,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,0,-1.1831219154834143
347,1780354.89225567,1780597.6107859637,2412671.3132664473,2412660.434557818,242.96220127713582,2.6718571392843837,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,0,5.4929058809414935
347,1780354.89225567,1780566.120352952,2412671.3132664473,2412628.703991849,215.482851668547,2.5175970098817158,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,1,5.372881331753662
347,1780354.89225567,1780242.2216141901,2412671.3132664473,2412663.89193055,112.91478945622701,-0.35917271397829964,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,1,4.726633458645708
347,1780354.89225567,1780345.742902993,2412671.3132664473,2412591.625776721,80.2110134162196,1.031536247130304,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,0,4.384660829836103
347,1780354.89225567,1780325.6074297505,2412671.3132664473,2412659.668417751,31.515131767064574,-0.04647408657482632,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,1,3.4504678040467525
347,1780354.89225567,1780334.8320107393,2412671.3132664473,2412650.4090421298,28.972401022113658,0.3810527399570633,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,1,3.3663436879504434
347,1780354.89225567,1780399.0104705722,2412671.3132664473,2412637.139500164,55.8055838438527,2.057590184977547,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,0,4.021873933266957
347,1780354.89225567,1780346.1803951978,2412671.3132664473,2412671.3426023503,8.71190986414451,-0.42831256607616375,"2010/02/28 08:10:21","2010/02/28 08:20:46","10.4166666666667","night",437,FALSE,0,2.1646910394045604
347,1780350.3129221175,1780364.519943619,2412669.2410394275,2412659.618968142,17.158779553320493,2.1213359850651945,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,TRUE,0,2.842509969929185
347,1780350.3129221175,1780348.619993482,2412669.2410394275,2412581.9062041254,87.35124191774487,-0.9948668031393373,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,0,4.469937254197883
347,1780350.3129221175,1780785.3784649868,2412669.2410394275,2412980.8213716573,535.1301991336506,1.2168066718548154,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,1,6.2825100801547045
347,1780350.3129221175,1780645.2245269897,2412669.2410394275,2412829.379619637,335.5848917337133,1.0927686265020784,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,0,5.815874954907789
347,1780350.3129221175,1780607.357696755,2412669.2410394275,2412203.2640796783,532.1715354896452,-0.4713945439135223,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,1,6.2769658725015205
347,1780350.3129221175,1780335.119036246,2412669.2410394275,2412624.9665781013,46.80899586206031,-1.3060665864861827,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,0,3.846075403726636
347,1780350.3129221175,1780336.5948242594,2412669.2410394275,2412612.6105280924,58.268353528289474,-1.2131455015582997,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,0,4.065059124848612
347,1780350.3129221175,1780336.804442028,2412669.2410394275,2412643.4950826303,29.074616519152244,-1.458683782031546,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,0,3.369865508950671
347,1780350.3129221175,1780257.9940954617,2412669.2410394275,2412780.275150783,144.39992950007255,2.8597309556951402,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,1,4.972586738231962
347,1780350.3129221175,1780332.5007945986,2412669.2410394275,2412686.789067579,25.00410323840898,2.9589746339049037,"2010/02/28 08:20:46","2010/02/28 08:30:53","10.1166499972343","night",438,FALSE,1,3.2190399409367814
347,1780364.519943619,1780374.0592596272,2412659.618968142,2412645.6530757654,16.912856050603203,-0.37622980766191905,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,TRUE,0,2.8280740457869507
347,1780364.519943619,1780385.8527922095,2412659.618968142,2412659.4024245073,21.33394759857063,0.961390884701773,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,3.0602995879600305
347,1780364.519943619,1780403.5212387508,2412659.618968142,2412416.392733137,246.33331568578714,-0.44025869685713204,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,5.506685560639172
347,1780364.519943619,1780346.5894654547,2412659.618968142,2412675.4601109168,23.92579887071173,-2.89366171681719,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,3.174957327406923
347,1780364.519943619,1780296.288286467,2412659.618968142,2412583.7447092417,102.04147294790013,-1.3316682649933744,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,1,4.625379328174328
347,1780364.519943619,1780347.8010204858,2412659.618968142,2412723.620850701,66.14955299785117,2.797853184452143,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,4.191918133136035
347,1780364.519943619,1780373.18502757,2412659.618968142,2412657.4634653963,8.929158525031891,0.7277325434913258,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,2.189322160328862
347,1780364.519943619,1780321.3619211172,2412659.618968142,2412624.2462585233,55.80182337553871,-1.48346751226053,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,4.021806545834365
347,1780364.519943619,1780363.9575701933,2412659.618968142,2412638.5071258005,21.119331213995057,-0.6258865979108039,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,0,3.0501887923326603
347,1780364.519943619,1780571.0699920505,2412659.618968142,2412617.80886569,210.73919230677802,0.7718187294162329,"2010/02/28 08:30:53","2010/02/28 08:40:41","9.8","night",439,FALSE,1,5.350621313511375
356,1780023.6494694757,1780055.9149151365,2412858.2979897503,2412793.230031158,72.62849453952039,NA,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,TRUE,0,4.285357331598219
356,1780023.6494694757,1780010.1097683976,2412858.2979897503,2412864.8833415415,15.056240018597814,-2.4838240146788677,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,2.7117925244400403
356,1780023.6494694757,1780052.5099982666,2412858.2979897503,2412841.5936494735,33.34614079868971,0.5857738236864118,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,3.506942047485549
356,1780023.6494694757,1779924.0874289451,2412858.2979897503,2412878.0353169595,101.49956650139445,-2.226841025071577,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,4.6200545275505
356,1780023.6494694757,1780118.6445307874,2412858.2979897503,2412484.7521820203,385.43550971121437,-0.21131303481816754,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,5.954373889024974
356,1780023.6494694757,1780028.1807980402,2412858.2979897503,2412854.5026243306,5.910815276093219,0.41321448872251265,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,1.7767837704815095
356,1780023.6494694757,1780104.8181265416,2412858.2979897503,2412789.858343779,106.17125802464844,0.409935413381726,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,4.665053432108982
356,1780023.6494694757,1780100.6960326175,2412858.2979897503,2412760.2918717456,124.66503943877741,0.2058920277475633,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,4.825630456031108
356,1780023.6494694757,1780022.5682284182,2412858.2979897503,2412828.033529879,30.283768152606456,-0.4960518241848373,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,3.410611864439943
356,1780023.6494694757,1780030.096966295,2412858.2979897503,2412914.0012310264,56.075139802830414,2.566017611650179,"2010/02/28 11:49:54","2010/02/28 12:00:43","10.8166833321253","day",440,FALSE,0,4.026692573543252
356,1780055.9149151365,1780084.3795363093,2412793.230031158,2412763.4329142156,41.20804334808564,0.30219071045902357,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,TRUE,0,3.718633464196473
356,1780055.9149151365,1780057.2962295508,2412793.230031158,2412819.570849938,26.37701202767995,2.32666927774989,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,3.272492874296313
356,1780055.9149151365,1780009.6445758042,2412793.230031158,2412636.0966454255,163.80428936270746,-1.0489027371285022,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,5.098672357661622
356,1780055.9149151365,1780062.0827468734,2412793.230031158,2412767.0409541097,26.905573864419065,-0.5312345533463105,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,3.2923334719991453
356,1780055.9149151365,1780194.548876516,2412793.230031158,2412769.659103633,140.6234826483453,0.6398527627701224,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,4.94608598284426
356,1780055.9149151365,1780070.0908307289,2412793.230031158,2412742.722644537,52.45905723644751,-0.48890127342655454,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,3.9600330031839843
356,1780055.9149151365,1780109.8985512003,2412793.230031158,2412748.9898809725,69.79558618602155,0.12174021652943866,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,4.245570772611615
356,1780055.9149151365,1780035.814327076,2412793.230031158,2412582.881580677,211.30665928976651,-0.8578005428832274,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,5.353310439931203
356,1780055.9149151365,1780055.6192083212,2412793.230031158,2412828.6351042166,35.40630792429933,2.387413267552932,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,3.5668899942177434
356,1780055.9149151365,1779990.718341797,2412793.230031158,2412734.3266912536,87.86464947355823,-1.59859707755842,"2010/02/28 12:00:43","2010/02/28 12:10:52","10.1666333357493","day",441,FALSE,0,4.4757975562637675
362,1780405.7433776024,1780419.8234136647,2412657.6709389943,2412661.3506272747,14.552921402811823,NA,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,TRUE,0,2.6777917571615597
362,1780405.7433776024,1780382.2757732805,2412657.6709389943,2412664.5471277973,24.454251676697105,2.600939517538368,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,0,3.1968040935107447
362,1780405.7433776024,1780444.280947064,2412657.6709389943,2412652.9526949534,38.825327903928276,-0.3774495986841,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,0,3.6590728146894476
362,1780405.7433776024,1780445.6921605973,2412657.6709389943,2412588.838338415,79.5853765789993,-1.3005548708795729,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,0,4.376830364654242
362,1780405.7433776024,1780247.136521586,2412657.6709389943,2412679.94830366,160.16371546589153,2.7464254356225037,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,1,5.076196513761189
362,1780405.7433776024,1780181.2190258987,2412657.6709389943,2412548.4621556876,249.67527482571296,-2.944507194907659,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,0,5.520161172862398
362,1780405.7433776024,1780418.9133900115,2412657.6709389943,2412726.389459203,69.96916639875084,1.1258172617839262,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,0,4.2480546649916935
362,1780405.7433776024,1780267.976929288,2412657.6709389943,2412607.3576111463,146.66637392503407,-3.047058358769686,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,1,4.988160442276528
362,1780405.7433776024,1780524.837897373,2412657.6709389943,2412734.6762295873,141.82143497614862,0.3183505141027789,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,1,4.9545687661165
362,1780405.7433776024,1780434.0842133383,2412657.6709389943,2412665.0333818295,29.281539145084526,-0.0014595965590693538,"2010/02/28 16:10:51","2010/02/28 16:20:14","9.38335000276566","day",442,FALSE,0,3.376957254142027
362,1780419.8234136647,1780421.9566970037,2412661.3506272747,2412647.5136803742,14.000428469540811,-1.673451319598942,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,TRUE,0,2.639087934114137
362,1780419.8234136647,1780399.4774045006,2412661.3506272747,2412661.1006234293,20.347545081124114,-1.7114779164549727,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,0,3.0129602697774414
362,1780419.8234136647,1780525.0695535578,2412661.3506272747,2412544.7601629775,157.06713955316064,0.5813358897729423,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,1,5.056673354402175
362,1780419.8234136647,1780506.2836968312,2412661.3506272747,2412486.210231441,195.31906926354918,0.3055963575864848,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,1,5.274634473994461
362,1780419.8234136647,1780441.1890461373,2412661.3506272747,2412644.899611675,26.965277028152414,0.7616643471253077,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,0,3.2945500023560133
362,1780419.8234136647,1780357.4381636516,2412661.3506272747,2412599.732613901,87.68522675631544,-0.9445538961377826,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,0,4.473753433151047
362,1780419.8234136647,1780412.136373475,2412661.3506272747,2412563.507759187,98.14437030500802,-0.23137268686864587,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,0,4.5864395610031385
362,1780419.8234136647,1780417.1975679495,2412661.3506272747,2412660.4691554666,2.769848058679303,-1.3998942881516143,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,0,1.0187924662324503
362,1780419.8234136647,1780510.8798904337,2412661.3506272747,2412564.546958262,132.89933143504084,0.6018461902697875,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,1,4.889591935119946
362,1780419.8234136647,1780419.902434413,2412661.3506272747,2412611.0409909817,50.30969835161041,-0.1513978954355757,"2010/02/28 16:20:14","2010/02/28 16:30:50","10.5999833305677","day",443,FALSE,0,3.9181978686913825
367,1780421.1994639665,1780421.1729693757,2412628.3184583015,2412623.8108450547,4.50769111031595,NA,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,TRUE,0,1.5057850734918274
367,1780421.1994639665,1779664.505264534,2412628.3184583015,2412556.3550611907,760.1084409336094,-1.4701014715578324,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,6.633461108540738
367,1780421.1994639665,1780480.856130594,2412628.3184583015,2412665.890703689,70.50242191974935,2.1387232804946636,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,4.255647062699778
367,1780421.1994639665,1780651.5314627076,2412628.3184583015,2412190.735493758,494.50144641081573,0.49040065563389623,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,6.203550076055083
367,1780421.1994639665,1780389.2242603202,2412628.3184583015,2412599.1252755322,43.297292853215964,-0.8249705184591116,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,3.7680901123429953
367,1780421.1994639665,1780411.472773413,2412628.3184583015,2412621.9391680025,11.632018476863932,-0.984439042915433,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,2.4537615092410654
367,1780421.1994639665,1780518.9889472022,2412628.3184583015,2412687.693940553,114.40380642307521,2.122353682957053,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,1,4.739734351321145
367,1780421.1994639665,1780527.0095532264,2412628.3184583015,2412662.2388853887,111.11422214526242,1.8869015142432946,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,1,4.7105587005613065
367,1780421.1994639665,1780331.117976107,2412628.3184583015,2412498.100780435,158.33924997898447,-0.5993075974032331,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,5.064739882956677
367,1780421.1994639665,1780470.9342979598,2412628.3184583015,2412700.700392483,87.82196825473201,2.5454433235431315,"2010/02/28 22:00:45","2010/02/28 22:10:34","9.80005000034968","day",444,FALSE,0,4.475311677256957
367,1780421.1729693757,1780410.4804562617,2412623.8108450547,2412642.7857290586,21.78017584076945,-2.6225595598789475,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,TRUE,0,3.0810001909694438
367,1780421.1729693757,1780434.068374115,2412623.8108450547,2412682.4623044664,60.05235344703731,-0.7295769786699307,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,4.0952167392157675
367,1780421.1729693757,1780529.5698415556,2412623.8108450547,2412835.8963428866,238.18089824538768,-0.9856434481655256,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,5.473030461620788
367,1780421.1729693757,1780695.474736961,2412623.8108450547,2412765.734339962,308.84257819649446,-1.6064819196722473,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,5.732831691406336
367,1780421.1729693757,1780519.7253024864,2412623.8108450547,2412836.747111353,234.6367743270215,-0.946623693382203,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,5.458038677246971
367,1780421.1729693757,1780402.479255377,2412623.8108450547,2412955.5237777494,332.2392581560058,-0.45685986911226184,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,5.805855366464256
367,1780421.1729693757,1780513.2125728012,2412623.8108450547,2412756.7005748465,161.65076208570673,-1.1188985532437945,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,5.085438218578559
367,1780421.1729693757,1780484.6818294534,2412623.8108450547,2412638.9615410077,65.29103228025951,-1.8497684502732064,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,0,4.178854695768293
367,1780421.1729693757,1780630.8999679012,2412623.8108450547,2412394.558924716,310.71185508337686,-2.9137986531984486,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,1,5.738865971716707
367,1780421.1729693757,1780495.3030135857,2412623.8108450547,2412651.995981906,79.30741071239738,-1.7206194458592794,"2010/02/28 22:10:34","2010/02/28 22:20:54","10.3499499996503","day",445,FALSE,1,4.373331575880997
367,1780410.4804562617,1780417.87891642,2412642.7857290586,2412646.180300757,8.140044823576414,-1.653786219931634,"2010/02/28 22:20:54","2010/02/28 22:30:12","9.28338333368301","day",446,TRUE,0,2.0967956865811566
367,1780410.4804562617,1780396.7625289497,2412642.7857290586,2412684.4526737067,43.867024130303164,1.4586820696184193,"2010/02/28 22:20:54","2010/02/28 22:30:12","9.28338333368301","day",446,FALSE,0,3.781162879056999
367,1780410.4804562617,1780477.1413656562,2412642.7857290586,2412627.9174320004,68.29892457956862,-0.6496171720162573,"2010/02/28 22:20:54","2010/02/28 22:30:12","9.28338333368301","day",446,FALSE,0,4.223894020912059
367,1780410.4804562617,1780354.2493936955,2412642.7857290586,2412683.8185259174,69.61050793800936,2.081033611833118,"2010/02/28 22:20:54","2010/02/28 22:30:12","9.28338333368301","day",446,FALSE,0,4.24291553206545
367,1780410.4804562617,1780413.8555193285,2412642.7857290586,2412615.115575738,27.87522978376013,-1.8795865581872082,"2010/02/28 22:20:54","2010/02/28 22:30:12","9.28338333368301","day",446,FALSE,0,3.3277384731098985
